date,atmp_max,atmp_min,dwpt_max,dwpt_min,pcpn,soil0_max,soil0_min,srad,stmp_10cm_max,stmp_10cm_min,stmp_50cm_max,stmp_50cm_min
06/15/2012,29.9,11.8,,,0,21.3,16.5,28089,,,,
06/16/2012,30.5,17,,,0,20.9,18.2,19539,,,,
06/17/2012,26.7,15.3,,,0,20.9,19.1,16588,,,,
06/18/2012,26.5,14.2,,,9.4,20.9,17.8,18551,,,,
06/19/2012,33,23,,,0,26,19.9,25398,,,,
06/20/2012,32.2,21.8,,,0,26.4,20.7,26841,,,,
06/21/2012,29.3,17.1,,,1.27,25.5,20.6,17911,,,,
06/22/2012,26.9,14.6,,,0,24.3,18.6,23915,,,,
06/23/2012,28.2,11.6,,,0,25.2,19.3,25479,,,,
06/24/2012,29,18.1,,,0,25,21,18698,,,,
06/25/2012,23.2,12.6,,,0,25.2,19.9,27810,,,,
06/26/2012,27.1,8.1,,,0,25.4,18.7,28684,,,,
06/27/2012,30.4,11.5,,,0,25.6,19.6,27925,,,,
06/28/2012,34.7,19,,,0,27.5,21,24562,,,,
06/29/2012,30.6,18.1,,,0,25.9,22.8,21766,,,,
06/30/2012,30.9,18.3,,,0,27.1,21.8,24576,,,,
07/01/2012,32.6,16.1,,,0,27.5,21.7,23074,,,,
07/02/2012,34.8,16.1,,,0,28.9,22,25874,,,,
07/03/2012,33.6,21.1,,,0,27.7,23.8,19690,,,,
07/04/2012,36,22.5,,,0,28.7,23.9,21020,,,,
07/05/2012,35.4,20.2,,,0.76,29.4,24.1,19425,,,,
07/06/2012,38.3,20.5,,,0,30.8,23.9,25433,,,,
07/07/2012,33.5,22.9,,,0,31.5,25.4,24859,,,,
07/08/2012,28.4,17.7,,,0,30,24.9,26676,,,,
07/09/2012,30.1,14.2,,,0,28.1,23.2,20234,,,,
07/10/2012,28.1,16.2,,,0,29.2,22.7,26455,,,,
07/11/2012,29.6,12.6,,,0,29.3,22.1,26593,,,,
07/12/2012,31.1,12.2,,,0,29.6,22.1,28084,,,,
07/13/2012,32.5,15.2,,,0,29.2,22.9,23228,,,,
07/14/2012,32.4,17.7,,,5.08,30.3,23.2,25161,,,,
07/15/2012,31.3,20,,,0,31,23.4,24809,,,,
07/16/2012,33.6,18.8,,,0,31.9,23.7,24537,,,,
07/17/2012,35.5,24,,,0,31.8,25.4,25412,,,,
07/18/2012,29.2,20,,,10.16,30.3,24.5,16804,,,,
07/19/2012,23.8,18.8,,,6.6,26.8,23.2,9288.2,,,,
07/20/2012,26.9,15.6,,,0.25,28.1,21.3,25594,,,,
07/21/2012,29.5,12.2,,,0,28.4,20.3,24199,,,,
07/22/2012,31.8,18.4,,,0,28.4,22.4,19621,,,,
07/23/2012,34.1,22.1,,,1.02,30,23.6,25181,,,,
07/24/2012,28.4,18.7,,,0,29.9,23.9,25978,,,,
07/25/2012,31.3,13.2,,,0.51,27.7,21.1,21835,,,,
07/26/2012,29.2,20.8,,,4.83,25.6,23.6,10470,,,,
07/27/2012,26.3,18.7,,,0,26.7,23,14564,,,,
07/28/2012,27.2,15.5,,,0,28.7,21.4,25941,,,,
07/29/2012,29.7,12.1,,,0,28.3,21.3,23780,,,,
07/30/2012,30.9,15.4,,,0,29.2,22.3,24284,,,,
07/31/2012,29.6,17.1,,,7.87,28.2,22.8,21842,,,,
08/01/2012,28.8,15.9,,,0,29.4,21.8,26204,,,,
08/02/2012,31.6,16.5,,,0,28.3,22.8,17504,,,,
08/03/2012,34.6,18.9,,,0,31.1,23.8,23721,,,,
08/04/2012,31.9,20.1,,,2.79,30.4,24.6,20783,,,,
08/05/2012,27.6,18.9,,,0,29.4,24.5,24005,,,,
08/06/2012,28.4,10.4,,,0,29.8,21.6,26291,,,,
08/07/2012,30.2,12.5,,,0,29.1,22.1,22500,,,,
08/08/2012,28.7,18.4,,,0,29.5,23.6,21907,,,,
08/09/2012,21.9,14.8,,,10.92,26.1,21.3,3281.6,,,,
08/10/2012,17,14.3,,,17.78,21.3,18.7,3494.8,,,,
08/11/2012,22.3,14,,,9.65,21.4,17.9,9089.5,,,,
08/12/2012,24.7,13.3,,,0,24.7,18.2,20499,,,,
08/13/2012,21.6,15.6,,,0.76,21.7,20.1,6288.4,,,,
08/14/2012,25.5,15.9,,,1.27,26.6,19.7,20140,,,,
08/15/2012,28.1,13.8,,,0,26.8,20.1,19505,,,,
08/16/2012,24.4,16,,,1.52,23.7,21.3,11014,,,,
08/17/2012,23,14,,,0,24.7,19.6,19553,,,,
08/18/2012,23.9,7.2,,,0,26.1,18.1,23907,,,,
08/19/2012,25.3,10.6,,,0,26.9,19.7,22450,,,,
08/20/2012,24.2,9.6,,,0,25.9,19.7,21711,,,,
08/21/2012,25.6,9.6,,,0,26.6,19.5,23414,,,,
08/22/2012,26.9,9.5,,,0,27,19.9,23483,,,,
08/23/2012,30.5,10.2,,,0,27.6,20.2,22428,,,,
08/24/2012,31.2,14.8,,,0,28,21.3,21872,,,,
08/25/2012,32,14.8,,,0,28.2,21.9,21935,,,,
08/26/2012,31.5,17.7,,,3.05,27.9,22.6,18515,,,,
08/27/2012,29.1,19.9,,,5.08,27.4,23.3,15868,,,,
08/28/2012,26.1,14.8,,,0,27.1,21,20198,,,,
08/29/2012,27.3,10.4,,,0,28,20.1,21939,,,,
08/30/2012,29,10.9,,,0,27,20.4,21524,,,,
08/31/2012,32.7,20.1,,,0,27.8,21.8,19879,,,,
09/01/2012,27.1,16.2,,,0,27.3,22.6,15029,,,,
09/02/2012,28.4,17.9,,,0,27.4,22.5,14632,,,,
09/03/2012,32.2,15.7,,,1.27,28.9,21.7,19040,,,,
09/04/2012,28.9,18.9,,,16.26,27,22.9,11234,,,,
09/05/2012,26.1,17.7,,,0,25.9,21.7,12676,,,,
09/06/2012,28.7,17.6,,,0,27.8,21.3,16949,,,,
09/07/2012,24.7,14.4,,,7.11,24.8,21.2,8577,,,,
09/08/2012,20,11.6,,,1.52,22.2,18.4,16744,,,,
09/09/2012,21.8,8.8,,,0,23.7,17,18290,,,,
09/10/2012,23.3,5.4,,,0,25,16.3,20628,,,,
09/11/2012,26.2,10.6,,,0,22.9,17.4,20340,,,,
09/12/2012,28,13,,,0,24.3,18.7,19776,,,,
09/13/2012,25.8,13.2,,,5.08,23,19.7,9538.7,,,,
09/14/2012,21.4,10.8,,,9.14,22.2,17.2,17446,,,,
09/15/2012,23.1,5.3,,,0,22.6,15.1,19927,,,,
09/16/2012,24.6,8.8,,,0,21.7,16,17056,,,,
09/17/2012,24.3,10.4,,,0.25,20.8,15.8,14379,,,,
09/18/2012,18,6.4,,,4.83,18.8,15.1,13128,,,,
09/19/2012,18.3,3.8,,,0.25,18.5,13,16815,,,,
09/20/2012,20.1,8.7,,,1.52,19.1,14,14899,,,,
09/21/2012,19.5,6.3,,,4.06,17.6,13.3,11892,,,,
09/22/2012,14.8,6.8,,,1.52,16.2,13.4,10127,,,,
09/23/2012,13.2,4.8,,,1.52,15.8,12.3,12383,,,,
09/24/2012,16.6,3,,,0.25,15.8,10.5,17192,,,,
09/25/2012,19.8,9.7,,,0.51,16.7,10.9,11972,,,,
09/26/2012,21.9,9.8,,,0.25,19.2,13.6,13680,,,,
09/27/2012,18.3,8.4,,,0,17.7,12.8,14471,,,,
09/28/2012,20.7,7.6,,,0,18.6,13.7,15588,,,,
09/29/2012,22.1,4.6,,,0,18.2,13.1,15414,,,,
09/30/2012,18,7.1,,,0,17.5,13.4,14824,,,,
10/01/2012,19.2,2,,,0,17.4,12.2,12866,,,,
10/02/2012,21.1,10.8,,,0,17.6,14.1,11029,,,,
10/03/2012,18.4,13.1,,,0,16.7,15.2,4340.8,,,,
10/04/2012,24,12.2,,,2.29,18.5,14.8,13407,,,,
10/05/2012,15.4,7.2,,,0.25,17,13.8,7190.8,,,,
10/06/2012,8,3.8,,,0,13.8,11.8,5982.3,,,,
10/07/2012,8.2,1.8,,,0,13.3,11,6331.4,,,,
10/08/2012,12,-1,,,0,14.1,9.3,15373,,,,
10/09/2012,16.3,2.5,,,0,13.8,9.7,13327,,,,
10/10/2012,12.6,1.4,,,4.32,11.3,8.2,5611,,,,
10/11/2012,16.1,-1.1,,,0.76,12,6.3,14065,,,,
10/12/2012,11.1,-1,,,1.02,13.6,7.2,15044,,,,
10/13/2012,16.8,-0.2,,,21.34,10.4,7.2,1259.6,,,,
10/14/2012,20.6,10.5,,,9.4,15.4,10.4,4686.8,,,,
10/15/2012,10.5,7,,,0.25,13.9,10.1,3118.5,,,,
10/16/2012,15.9,-0.4,,,0,13.6,7.9,12465,,,,
10/17/2012,22.8,11.6,,,6.86,15.3,10.6,12170,,,,
10/18/2012,14.8,6.4,,,9.4,13.6,11,7566.4,,,,
10/19/2012,11.2,5.1,,,3.05,12.1,10.1,4807.4,,,,
